date,league,home_team,away_team,home_rank,away_rank,home_form,away_form,home_expected_goals,away_expected_goals,home_goals,away_goals,result,prob_home,prob_draw,prob_away
2015-04-23,EPL,Brighton,Everton,9,3,0.425,0.629,1.366,0.945,1,2,A,0.453,0.114,0.433
2015-04-23,EPL,CrystalPalace,Luton,12,5,0.534,0.342,1.248,0.947,0,0,D,0.349,0.048,0.603
2015-04-24,EPL,Bournemouth,Newcastle,8,12,0.28,0.43,1.473,0.742,1,0,H,0.648,0.048,0.304
2015-04-24,EPL,Bournemouth,Nottingham,10,6,0.825,0.51,1.415,1.019,1,1,D,0.258,0.048,0.695
2015-04-25,EPL,ManUnited,Sheffield,7,5,0.205,0.54,1.639,0.651,3,1,H,0.841,0.048,0.111
2015-04-25,EPL,Nottingham,Wolves,10,11,0.627,0.327,0.987,1.142,2,0,H,0.156,0.048,0.796
2015-04-28,EPL,CrystalPalace,Liverpool,6,2,0.474,0.413,1.18,0.996,2,0,H,0.294,0.048,0.659
2015-04-29,EPL,Luton,Everton,12,6,0.602,0.397,1.573,0.788,1,1,D,0.568,0.048,0.384
2015-04-30,EPL,ManCity,WestHam,9,17,0.609,0.222,1.531,0.747,0,0,D,0.523,0.072,0.406
2015-05-01,EPL,Brentford,Bournemouth,12,7,0.384,0.404,1.119,0.996,2,0,H,0.324,0.048,0.628
2015-05-01,EPL,Tottenham,CrystalPalace,15,20,0.356,0.117,1.31,0.749,0,0,D,0.437,0.12,0.443
2015-05-02,EPL,Brighton,Everton,6,8,0.414,0.074,1.418,0.686,4,2,H,0.52,0.073,0.407
2015-05-03,EPL,Tottenham,Burnley,13,14,0.588,0.845,1.194,1.203,1,2,A,0.235,0.048,0.717
2015-05-03,EPL,Brentford,Wolves,12,19,0.481,0.154,1.632,0.607,2,1,H,0.706,0.048,0.246
2015-05-04,EPL,Newcastle,Everton,10,15,0.387,0.726,1.393,0.952,3,0,H,0.505,0.083,0.413
2015-05-04,EPL,WestHam,ManUnited,5,12,0.666,0.206,1.694,0.658,2,1,H,0.671,0.048,0.281
2015-05-04,EPL,Bournemouth,Fulham,8,20,0.666,0.452,1.438,0.92,2,2,D,0.407,0.073,0.52
2015-05-04,EPL,Burnley,Newcastle,15,6,0.405,0.622,1.297,0.978,2,1,H,0.418,0.091,0.492
2015-05-05,EPL,Brighton,Burnley,12,13,0.662,0.638,1.653,0.856,2,1,H,0.602,0.048,0.35
2015-05-05,EPL,Arsenal,WestHam,4,9,0.338,0.404,1.411,0.793,1,1,D,0.544,0.059,0.397
2015-05-07,EPL,Newcastle,Liverpool,8,11,0.573,0.067,1.523,0.676,0,0,D,0.527,0.069,0.404
2015-05-08,EPL,Newcastle,Wolves,11,4,0.247,0.334,1.288,0.808,0,0,D,0.484,0.095,0.421
2015-05-08,EPL,Newcastle,Tottenham,1,6,0.562,0.866,1.701,0.879,3,1,H,0.653,0.048,0.299
2015-05-09,EPL,Liverpool,Everton,14,18,0.483,0.446,1.333,0.915,2,0,H,0.406,0.073,0.521
2015-05-09,EPL,Chelsea,Tottenham,12,17,0.576,0.229,1.717,0.619,1,1,D,0.648,0.048,0.304
2015-05-10,EPL,Arsenal,Burnley,2,6,0.796,0.252,1.76,0.684,6,2,H,0.638,0.048,0.314
2015-05-10,EPL,WestHam,Brentford,6,20,0.576,0.719,1.742,0.799,1,0,H,0.769,0.048,0.183
2015-05-13,EPL,WestHam,AstonVilla,17,11,0.225,0.325,0.994,0.984,0,1,A,0.253,0.048,0.699
2015-05-13,EPL,Burnley,Tottenham,13,4,0.566,0.77,1.825,0.763,1,0,H,0.786,0.048,0.167
2015-05-13,EPL,Tottenham,Fulham,11,11,0.572,0.417,1.659,0.729,2,1,H,0.632,0.048,0.32
2015-05-13,EPL,Nottingham,AstonVilla,8,14,0.359,0.713,1.294,0.999,3,0,H,0.428,0.106,0.466
2015-05-14,EPL,AstonVilla,Luton,16,8,0.918,0.259,1.878,0.659,3,1,H,0.686,0.048,0.266
2015-05-14,EPL,ManUnited,Luton,20,18,0.46,0.433,1.571,0.749,1,1,D,0.694,0.048,0.258
2015-05-14,EPL,Sheffield,Brighton,6,11,0.835,0.376,1.773,0.741,3,1,H,0.656,0.048,0.296
2015-05-15,EPL,Sheffield,Newcastle,11,14,0.672,0.935,1.033,1.373,2,3,A,0.112,0.048,0.841
2015-05-16,EPL,WestHam,Sheffield,20,10,0.494,0.389,1.221,0.968,1,0,H,0.351,0.048,0.602
2015-05-16,EPL,Chelsea,Everton,4,18,0.35,0.66,1.17,1.053,3,0,H,0.318,0.048,0.634
2015-05-16,EPL,Bournemouth,Brentford,17,13,0.574,0.356,1.48,0.82,1,0,H,0.49,0.092,0.419
2015-05-16,EPL,Everton,Burnley,12,11,0.917,0.866,1.597,1.08,0,1,A,0.417,0.09,0.493
2015-05-17,EPL,Arsenal,Fulham,9,8,0.784,0.281,1.716,0.72,2,1,H,0.604,0.048,0.349
2015-05-18,EPL,Bournemouth,Brentford,11,10,0.297,0.435,1.205,0.92,0,1,A,0.405,0.071,0.524
2015-05-19,EPL,Newcastle,Nottingham,8,6,0.729,0.773,1.438,1.073,1,0,H,0.386,0.048,0.566
2015-05-21,EPL,Everton,Sheffield,13,9,0.19,0.67,1.002,1.103,1,0,H,0.302,0.048,0.651
2015-05-21,EPL,Wolves,Arsenal,12,1,0.538,0.431,1.308,0.945,1,1,D,0.367,0.048,0.585
2015-05-22,EPL,Chelsea,ManCity,5,8,0.46,0.622,1.312,0.989,2,1,H,0.411,0.08,0.51
2015-05-22,EPL,Nottingham,ManCity,7,11,0.692,0.294,1.515,0.818,2,2,D,0.438,0.123,0.439
2015-05-22,EPL,Liverpool,Nottingham,6,13,0.525,0.385,1.592,0.741,3,0,H,0.621,0.048,0.331
2015-05-22,EPL,Sheffield,ManCity,15,5,0.325,0.564,1.397,0.861,1,1,D,0.562,0.048,0.39
2015-05-24,EPL,AstonVilla,Burnley,1,20,0.2,0.077,0.893,0.939,0,1,A,0.1,0.048,0.852
2015-05-26,EPL,CrystalPalace,Bournemouth,20,13,0.297,0.292,1.15,0.899,1,0,H,0.36,0.048,0.592
2015-05-26,EPL,Wolves,Fulham,6,17,0.431,0.643,1.456,0.895,3,0,H,0.576,0.048,0.377
2015-05-27,EPL,Brighton,CrystalPalace,10,6,0.65,0.47,1.461,0.907,2,1,H,0.422,0.098,0.48
2015-05-27,EPL,Everton,CrystalPalace,20,15,0.727,0.455,1.712,0.77,1,0,H,0.653,0.048,0.3
2015-05-28,EPL,Liverpool,WestHam,1,8,0.428,0.348,1.41,0.806,0,0,D,0.515,0.076,0.409
2015-05-29,EPL,Fulham,Wolves,18,12,0.255,0.386,1.222,0.874,1,1,D,0.425,0.102,0.473
2015-05-30,EPL,Burnley,Nottingham,20,17,0.413,0.518,1.317,0.927,1,0,H,0.425,0.102,0.473
2015-05-30,EPL,Everton,Liverpool,1,17,0.167,0.558,1.448,0.765,2,1,H,0.727,0.048,0.225
2015-05-31,EPL,Luton,Burnley,12,12,0.245,0.288,0.85,1.068,1,1,D,0.143,0.048,0.81
2015-06-02,EPL,Wolves,Newcastle,18,9,0.583,0.465,1.737,0.703,4,4,D,0.83,0.048,0.122
2015-06-02,EPL,WestHam,Tottenham,12,14,0.804,0.284,1.666,0.761,5,2,H,0.552,0.054,0.394
2015-06-03,EPL,Chelsea,Wolves,13,7,0.527,0.275,1.483,0.768,1,0,H,0.513,0.078,0.41
2015-06-04,EPL,CrystalPalace,Nottingham,9,6,0.723,0.875,1.826,0.864,5,1,H,0.708,0.048,0.244
2015-06-04,EPL,Brentford,Newcastle,9,4,0.422,0.249,1.696,0.582,3,1,H,0.774,0.048,0.179
2015-06-05,EPL,Sheffield,Brighton,14,13,0.149,0.686,1.322,0.89,0,1,A,0.578,0.048,0.374
2015-06-06,EPL,Brighton,Sheffield,14,20,0.673,0.275,1.631,0.729,1,1,D,0.57,0.048,0.383
2015-06-06,EPL,Luton,Newcastle,4,7,0.377,0.192,0.932,1.027,2,2,D,0.212,0.048,0.741
2015-06-07,EPL,Nottingham,WestHam,10,18,0.611,0.067,1.359,0.795,1,0,H,0.376,0.048,0.577
2015-06-07,EPL,AstonVilla,Luton,14,4,0.631,0.425,1.301,0.983,1,1,D,0.326,0.048,0.627
2015-06-08,EPL,Brentford,Fulham,13,18,0.532,0.253,1.583,0.697,3,0,H,0.627,0.048,0.325
2015-06-08,EPL,Newcastle,Brentford,14,11,0.738,0.139,1.699,0.656,0,0,D,0.619,0.048,0.333
2015-06-10,EPL,ManUnited,Bournemouth,12,13,0.357,0.869,0.92,1.299,1,1,D,0.112,0.048,0.841
2015-06-10,EPL,Brentford,AstonVilla,11,6,0.321,0.741,1.451,0.895,1,1,D,0.569,0.048,0.383
2015-06-10,EPL,ManUnited,Fulham,14,7,0.428,0.394,1.269,0.913,0,0,D,0.391,0.049,0.559
2015-06-10,EPL,ManUnited,Wolves,11,20,0.428,0.889,1.47,0.984,1,2,A,0.597,0.048,0.355
2015-06-10,EPL,Liverpool,ManCity,16,3,0.537,0.625,1.699,0.774,0,3,A,0.716,0.048,0.236
2015-06-10,EPL,Chelsea,Everton,7,11,0.979,0.302,1.837,0.726,2,0,H,0.628,0.048,0.324
2015-06-11,EPL,Fulham,Luton,3,4,0.3,0.635,1.081,1.081,0,1,A,0.331,0.048,0.622
2015-06-11,EPL,Tottenham,WestHam,15,7,0.108,0.736,1.133,1.014,3,0,H,0.421,0.095,0.484
2015-06-11,EPL,Chelsea,Everton,5,20,0.689,0.539,1.549,0.893,1,0,H,0.477,0.099,0.423
2015-06-12,EPL,Fulham,AstonVilla,4,11,0.377,0.73,1.456,0.91,0,0,D,0.598,0.048,0.355
2015-06-15,EPL,ManCity,Everton,19,2,0.406,0.269,1.3,0.835,1,3,A,0.42,0.094,0.486
2015-06-15,EPL,Wolves,Arsenal,7,4,0.915,0.244,1.927,0.62,1,1,D,0.605,0.048,0.347
2015-06-16,EPL,Chelsea,Sheffield,12,11,0.326,0.553,1.529,0.772,1,0,H,0.675,0.048,0.277
2015-06-16,EPL,CrystalPalace,Brighton,17,13,0.783,0.414,1.385,0.983,1,1,D,0.306,0.048,0.646
2015-06-17,EPL,ManUnited,Liverpool,11,11,0.636,0.104,1.539,0.705,1,2,A,0.518,0.074,0.407
2015-06-17,EPL,ManUnited,Nottingham,11,8,0.228,0.419,1.185,0.9,4,3,H,0.414,0.085,0.501
2015-06-17,EPL,Luton,Everton,19,13,0.72,0.726,1.462,1.035,2,1,H,0.4,0.063,0.537
2015-06-18,EPL,Bournemouth,ManUnited,6,15,0.212,0.244,1.231,0.795,0,1,A,0.445,0.119,0.436
2015-06-18,EPL,Burnley,AstonVilla,8,4,0.186,0.568,1.352,0.838,2,0,H,0.607,0.048,0.345
2015-06-19,EPL,Sheffield,Fulham,14,8,0.525,0.399,1.38,0.882,0,0,D,0.421,0.095,0.484
2015-06-19,EPL,Fulham,Wolves,16,20,0.551,0.286,1.268,0.917,0,0,D,0.335,0.048,0.617
2015-06-21,EPL,ManCity,AstonVilla,20,7,0.791,0.588,1.658,0.882,0,2,A,0.565,0.048,0.388
2015-06-21,EPL,Newcastle,Luton,8,1,0.555,0.199,1.558,0.7,2,1,H,0.609,0.048,0.343
2015-06-21,EPL,Sheffield,CrystalPalace,12,9,0.68,0.77,1.41,1.071,1,2,A,0.403,0.068,0.528
2015-06-21,EPL,ManUnited,Liverpool,2,9,0.806,0.422,1.567,0.879,1,0,H,0.431,0.11,0.459
2015-06-21,EPL,WestHam,Luton,11,4,0.311,0.413,1.314,0.848,2,1,H,0.478,0.099,0.423
2015-06-22,EPL,Sheffield,Burnley,12,20,0.304,0.644,1.282,0.958,3,0,H,0.438,0.123,0.439
2015-06-23,EPL,Brighton,Fulham,7,7,0.4,0.481,1.231,0.962,0,1,A,0.386,0.048,0.567
2015-06-23,EPL,Wolves,Burnley,18,5,0.425,0.616,1.433,0.897,1,2,A,0.567,0.048,0.386
2015-06-23,EPL,Fulham,Chelsea,12,8,0.4,0.592,1.565,0.794,1,0,H,0.694,0.048,0.258
2015-06-23,EPL,WestHam,CrystalPalace,15,13,0.67,0.637,1.421,1.006,0,0,D,0.407,0.073,0.52
2015-06-24,EPL,Burnley,Everton,13,10,0.208,0.496,1.323,0.836,3,0,H,0.566,0.048,0.386
2015-06-25,EPL,ManUnited,Sheffield,12,8,0.433,0.66,1.522,0.861,2,1,H,0.616,0.048,0.336
2015-06-26,EPL,Wolves,ManCity,4,6,0.599,0.427,1.228,1.018,1,0,H,0.277,0.048,0.675
2015-06-26,EPL,ManUnited,ManCity,18,6,0.259,0.684,1.451,0.849,0,1,A,0.659,0.048,0.293
2015-06-27,EPL,ManCity,Sheffield,9,17,0.628,0.566,1.488,0.92,5,2,H,0.449,0.117,0.435
2015-06-27,EPL,Fulham,AstonVilla,14,13,0.233,0.57,1.558,0.726,0,0,D,0.722,0.048,0.231
2015-06-27,EPL,Liverpool,AstonVilla,5,14,0.175,0.452,1.612,0.622,1,0,H,0.759,0.048,0.193
2015-06-28,EPL,Liverpool,Brentford,16,7,0.271,0.442,1.023,1.029,1,1,D,0.226,0.048,0.726
2015-06-28,EPL,Wolves,Bournemouth,1,8,0.435,0.448,1.262,0.942,3,1,H,0.406,0.072,0.523
2015-07-01,EPL,WestHam,ManCity,7,8,0.484,0.565,1.222,1.033,1,0,H,0.326,0.048,0.626
2015-07-01,EPL,Sheffield,Brentford,12,20,0.953,0.232,1.895,0.651,2,0,H,0.681,0.048,0.271
2015-07-01,EPL,Brentford,Luton,15,16,0.506,0.336,1.591,0.715,0,0,D,0.61,0.048,0.343
2015-07-02,EPL,CrystalPalace,Brentford,12,9,0.826,0.707,1.602,0.979,1,2,A,0.447,0.118,0.435
2015-07-02,EPL,AstonVilla,Wolves,2,13,0.129,0.649,1.307,0.877,1,0,H,0.63,0.048,0.322
2015-07-05,EPL,Liverpool,Tottenham,3,4,0.483,0.455,1.554,0.778,0,1,A,0.612,0.048,0.34
2015-07-07,EPL,Brighton,CrystalPalace,10,13,0.857,0.675,1.732,0.895,1,0,H,0.602,0.048,0.351
2015-07-07,EPL,Brentford,Brighton,20,10,0.376,0.748,1.482,0.899,4,0,H,0.602,0.048,0.35
2015-07-08,EPL,Brentford,Liverpool,10,14,0.508,0.251,1.63,0.657,0,2,A,0.686,0.048,0.267
2015-07-09,EPL,Brighton,WestHam,6,14,0.706,0.085,1.481,0.761,2,0,H,0.422,0.097,0.48
2015-07-09,EPL,Nottingham,Newcastle,10,4,0.404,0.585,1.594,0.774,1,0,H,0.725,0.048,0.227
2015-07-10,EPL,AstonVilla,Wolves,9,14,0.72,0.142,1.219,0.956,3,0,H,0.143,0.048,0.809
2015-07-13,EPL,ManCity,ManUnited,15,6,0.465,0.442,1.573,0.753,1,1,D,0.651,0.048,0.301
2015-07-13,EPL,Wolves,Brentford,8,12,0.727,0.269,1.657,0.731,2,0,H,0.569,0.048,0.384
2015-07-14,EPL,Bournemouth,Everton,6,7,0.109,0.549,1.045,0.996,1,2,A,0.373,0.048,0.58
2015-07-14,EPL,Bournemouth,Burnley,1,17,0.897,0.482,1.703,0.851,3,1,H,0.521,0.072,0.406
2015-07-14,EPL,Arsenal,ManCity,17,15,0.902,0.886,1.663,1.041,1,1,D,0.463,0.108,0.429
2015-07-15,EPL,Luton,Brentford,14,9,0.938,0.738,1.645,1.006,1,2,A,0.432,0.112,0.456
2015-07-15,EPL,AstonVilla,Luton,4,12,0.469,0.787,1.617,0.865,2,1,H,0.701,0.048,0.251
2015-07-15,EPL,Wolves,WestHam,10,14,0.491,0.099,1.43,0.717,4,2,H,0.474,0.102,0.425
2015-07-15,EPL,Arsenal,Liverpool,7,11,0.651,0.576,1.404,0.985,1,1,D,0.397,0.059,0.544
2015-07-18,EPL,ManUnited,Newcastle,13,15,0.503,0.695,1.614,0.843,0,0,D,0.676,0.048,0.277
2015-07-18,EPL,ManUnited,Nottingham,13,1,0.813,0.644,1.502,1.013,0,0,D,0.397,0.058,0.546
2015-07-18,EPL,Everton,Brighton,9,18,0.9,0.45,1.655,0.87,2,3,A,0.457,0.111,0.431
2015-07-18,EPL,Everton,Bournemouth,13,9,0.126,0.228,1.266,0.734,1,0,H,0.563,0.048,0.389
2015-07-19,EPL,Sheffield,Everton,7,7,0.39,0.468,1.653,0.684,1,0,H,0.704,0.048,0.248
2015-07-19,EPL,Arsenal,Newcastle,10,13,0.463,0.421,1.171,1.0,1,0,H,0.331,0.048,0.622
2015-07-19,EPL,Nottingham,CrystalPalace,15,4,0.299,0.325,1.564,0.649,2,1,H,0.779,0.048,0.173
2015-07-21,EPL,Newcastle,Burnley,1,11,0.741,0.213,1.611,0.743,0,1,A,0.549,0.056,0.395
2015-07-21,EPL,Arsenal,Liverpool,6,15,0.552,0.795,1.26,1.127,1,1,D,0.343,0.048,0.609
2015-07-22,EPL,Nottingham,Tottenham,4,9,0.323,0.187,1.344,0.743,1,2,A,0.523,0.072,0.406
2015-07-23,EPL,Luton,Fulham,1,12,0.857,0.387,1.483,0.938,0,0,D,0.348,0.048,0.604
2015-07-23,EPL,Wolves,Liverpool,15,6,0.498,0.14,1.361,0.78,1,1,D,0.42,0.094,0.486
2015-07-23,EPL,Newcastle,Nottingham,14,10,0.825,0.244,1.798,0.668,4,0,H,0.677,0.048,0.276
2015-07-25,EPL,ManUnited,Newcastle,12,7,0.063,0.328,1.226,0.775,2,0,H,0.552,0.054,0.394
2015-07-25,EPL,Chelsea,AstonVilla,5,1,0.245,0.519,1.237,0.914,0,1,A,0.434,0.116,0.45
2015-07-25,EPL,Luton,Newcastle,14,8,0.288,0.154,1.068,0.892,0,0,D,0.313,0.048,0.64
2015-07-27,EPL,Arsenal,Chelsea,16,6,0.434,0.834,1.322,1.058,1,2,A,0.419,0.093,0.488
2015-07-29,EPL,Newcastle,Brighton,8,7,0.278,0.677,1.128,1.059,1,0,H,0.38,0.048,0.572
2015-07-31,EPL,Arsenal,Bournemouth,12,10,0.933,0.259,1.545,0.877,0,1,A,0.349,0.048,0.604
2015-07-31,EPL,Brighton,CrystalPalace,10,15,0.62,0.339,1.63,0.735,1,0,H,0.638,0.048,0.314
2015-07-31,EPL,Brighton,Luton,5,18,0.238,0.35,1.107,0.926,2,0,H,0.332,0.048,0.62
2015-08-01,EPL,Chelsea,Nottingham,17,15,0.292,0.368,1.574,0.657,3,3,D,0.792,0.048,0.16
2015-08-01,EPL,CrystalPalace,Chelsea,11,16,0.925,0.451,1.62,0.903,2,0,H,0.42,0.094,0.486
2015-08-01,EPL,CrystalPalace,Brentford,5,4,0.878,0.731,1.537,1.049,1,4,A,0.399,0.061,0.54
2015-08-02,EPL,Wolves,CrystalPalace,14,16,0.335,0.336,1.144,0.935,1,3,A,0.296,0.048,0.656
2015-08-02,EPL,Bournemouth,Everton,6,11,0.505,0.645,1.359,0.986,2,1,H,0.412,0.081,0.507
2015-08-03,EPL,Burnley,ManUnited,7,5,0.635,0.248,1.338,0.89,0,2,A,0.323,0.048,0.63
2015-08-04,EPL,CrystalPalace,Luton,13,14,0.185,0.88,1.146,1.093,1,0,H,0.405,0.07,0.525
2015-08-05,EPL,Fulham,Brighton,15,16,0.356,0.768,1.147,1.113,2,1,H,0.362,0.048,0.59
2015-08-06,EPL,Brighton,ManCity,10,10,0.405,0.212,1.494,0.689,2,0,H,0.606,0.048,0.346
2015-08-06,EPL,Chelsea,ManUnited,16,4,0.615,0.661,1.556,0.909,0,0,D,0.549,0.056,0.395
2015-08-07,EPL,Burnley,Brentford,11,4,0.411,0.518,1.213,0.992,2,3,A,0.351,0.048,0.602
2015-08-07,EPL,Tottenham,Newcastle,9,9,0.427,0.572,1.566,0.795,4,1,H,0.64,0.048,0.313
2015-08-08,EPL,Brighton,AstonVilla,8,8,0.389,0.647,1.225,1.028,2,2,D,0.395,0.055,0.551
2015-08-09,EPL,Sheffield,Brighton,6,8,0.568,0.468,1.456,0.878,1,1,D,0.457,0.112,0.431
2015-08-09,EPL,Sheffield,Tottenham,10,5,0.523,0.769,1.519,0.941,1,1,D,0.568,0.048,0.384
2015-08-09,EPL,Chelsea,Liverpool,11,9,0.824,0.501,1.764,0.792,0,1,A,0.597,0.048,0.355
2015-08-10,EPL,Newcastle,ManCity,7,11,0.445,0.794,1.304,1.058,0,2,A,0.41,0.078,0.512
2015-08-12,EPL,Chelsea,Wolves,14,13,0.537,0.245,1.236,0.917,1,0,H,0.26,0.048,0.692
2015-08-13,EPL,Liverpool,Newcastle,19,9,0.794,0.502,1.703,0.82,5,0,H,0.584,0.048,0.368
2015-08-13,EPL,ManCity,Fulham,5,11,0.492,0.295,1.626,0.671,0,1,A,0.699,0.048,0.253
2015-08-14,EPL,Tottenham,Bournemouth,15,8,0.353,0.698,1.534,0.838,2,3,A,0.677,0.048,0.276
2015-08-14,EPL,Brentford,Newcastle,7,5,0.911,0.828,1.768,0.954,0,0,D,0.585,0.048,0.368
2015-08-16,EPL,AstonVilla,CrystalPalace,14,9,0.486,0.414,1.272,0.942,2,0,H,0.373,0.048,0.58
2015-08-16,EPL,Liverpool,Arsenal,9,6,0.564,0.406,1.456,0.851,1,0,H,0.454,0.114,0.432
2015-08-18,EPL,Liverpool,WestHam,13,10,0.98,0.844,1.61,1.087,2,3,A,0.4,0.063,0.537
2015-08-19,EPL,Sheffield,Fulham,14,14,0.044,0.53,1.262,0.826,0,1,A,0.589,0.048,0.363
2015-08-19,EPL,Bournemouth,Tottenham,15,9,0.062,0.674,1.213,0.921,0,1,A,0.541,0.061,0.399
2015-08-19,EPL,Bournemouth,Sheffield,12,10,0.87,0.276,1.677,0.775,1,0,H,0.504,0.083,0.413
2015-08-21,EPL,Liverpool,Luton,10,10,0.583,0.789,1.285,1.12,1,1,D,0.343,0.048,0.609
2015-08-22,EPL,Brighton,AstonVilla,16,20,0.902,0.534,1.665,0.898,4,0,H,0.465,0.107,0.428
2015-08-22,EPL,Liverpool,ManCity,12,6,0.136,0.269,1.02,0.911,1,0,H,0.335,0.048,0.618
2015-08-22,EPL,CrystalPalace,Sheffield,6,17,0.366,0.677,1.48,0.868,0,0,D,0.606,0.048,0.347
2015-08-23,EPL,Brentford,WestHam,9,10,0.308,0.353,1.053,0.989,3,0,H,0.28,0.048,0.672
2015-08-24,EPL,Bournemouth,Brentford,2,8,0.352,0.261,1.379,0.762,2,1,H,0.545,0.058,0.397
2015-08-25,EPL,Brighton,Sheffield,18,18,0.474,0.357,1.429,0.814,3,0,H,0.481,0.097,0.422
2015-08-28,EPL,Liverpool,ManUnited,11,10,0.518,0.768,1.395,1.017,0,1,A,0.433,0.114,0.453
2015-08-29,EPL,ManUnited,ManCity,2,18,0.919,0.607,1.407,1.098,1,1,D,0.327,0.048,0.625
2015-08-29,EPL,ManUnited,Brentford,13,10,0.405,0.295,1.407,0.777,1,0,H,0.539,0.062,0.399
2015-08-29,EPL,Wolves,Brentford,18,4,0.434,0.024,1.136,0.852,2,1,H,0.28,0.048,0.672
2015-08-29,EPL,WestHam,Nottingham,8,17,0.847,0.94,1.815,0.944,2,2,D,0.656,0.048,0.296
2015-08-31,EPL,ManUnited,Everton,12,14,0.385,0.393,1.26,0.902,0,4,A,0.408,0.075,0.517
2015-09-01,EPL,Brighton,ManCity,12,13,0.24,0.619,1.27,0.931,1,1,D,0.467,0.106,0.428
2015-09-01,EPL,Liverpool,Chelsea,1,20,0.67,0.624,1.513,0.943,1,1,D,0.45,0.116,0.434
2015-09-02,EPL,Brentford,Everton,5,7,0.685,0.149,1.658,0.666,1,0,H,0.602,0.048,0.351
2015-09-03,EPL,Wolves,Sheffield,7,7,0.317,0.526,1.672,0.667,1,2,A,0.811,0.048,0.141
2015-09-04,EPL,Nottingham,CrystalPalace,3,9,0.296,0.567,1.323,0.898,0,1,A,0.505,0.082,0.412
2015-09-04,EPL,Brighton,Burnley,18,5,0.349,0.504,1.358,0.871,1,1,D,0.509,0.08,0.411
2015-09-04,EPL,Burnley,ManUnited,2,7,0.188,0.601,1.557,0.721,1,1,D,0.716,0.048,0.237
2015-09-05,EPL,Sheffield,ManCity,12,5,0.336,0.7,1.587,0.798,3,0,H,0.736,0.048,0.217
2015-09-07,EPL,Chelsea,Nottingham,8,8,0.552,0.551,1.462,0.901,3,2,H,0.489,0.092,0.419
2015-09-08,EPL,Arsenal,AstonVilla,7,5,0.474,0.393,1.391,0.853,4,1,H,0.446,0.118,0.436
2015-09-09,EPL,Bournemouth,Liverpool,12,6,0.449,0.562,1.245,1.004,1,0,H,0.344,0.048,0.609
2015-09-09,EPL,ManCity,Sheffield,14,2,0.965,0.686,1.655,0.99,1,0,H,0.428,0.106,0.466
2015-09-09,EPL,Wolves,Liverpool,8,11,0.506,0.58,1.327,0.981,1,0,H,0.396,0.057,0.547
2015-09-10,EPL,Everton,Tottenham,3,12,0.381,0.537,1.175,1.013,1,0,H,0.383,0.048,0.57
2015-09-11,EPL,Bournemouth,WestHam,5,13,0.413,0.54,1.562,0.779,2,0,H,0.629,0.048,0.323
2015-09-12,EPL,Brentford,Newcastle,4,14,0.663,0.842,1.373,1.116,0,2,A,0.353,0.048,0.599
2015-09-13,EPL,Brighton,Wolves,12,12,0.505,0.176,1.691,0.587,1,0,H,0.733,0.048,0.22
2015-09-15,EPL,WestHam,Sheffield,11,2,0.792,0.367,1.381,0.971,0,0,D,0.311,0.048,0.641
2015-09-17,EPL,Everton,Brighton,6,11,0.555,0.92,1.267,1.174,3,1,H,0.315,0.048,0.637
2015-09-17,EPL,Tottenham,Liverpool,15,12,0.121,0.645,1.252,0.907,4,0,H,0.519,0.074,0.407
2015-09-19,EPL,Chelsea,Liverpool,5,16,0.037,0.695,0.863,1.143,2,1,H,0.272,0.048,0.68
2015-09-20,EPL,Wolves,Newcastle,7,10,0.502,0.315,1.111,1.011,0,3,A,0.095,0.048,0.857
2015-09-22,EPL,Liverpool,WestHam,5,1,0.913,0.858,1.671,1.029,2,3,A,0.471,0.103,0.426
2015-09-22,EPL,ManUnited,Bournemouth,2,15,0.788,0.285,1.493,0.865,0,0,D,0.392,0.05,0.557
2015-09-23,EPL,CrystalPalace,Chelsea,10,13,0.48,0.41,1.014,1.102,0,2,A,0.089,0.048,0.864
2015-09-27,EPL,Chelsea,Fulham,4,12,0.811,0.365,1.553,0.868,4,1,H,0.425,0.102,0.473
2015-09-27,EPL,ManUnited,Everton,6,12,0.541,0.382,1.281,0.944,1,1,D,0.355,0.048,0.597
2015-09-29,EPL,Brighton,Fulham,14,1,0.731,0.88,1.545,1.048,0,0,D,0.445,0.119,0.436
2015-09-30,EPL,Newcastle,Everton,10,4,0.219,0.324,1.256,0.814,2,0,H,0.468,0.105,0.427
2015-10-01,EPL,Arsenal,Sheffield,5,1,0.209,0.479,0.853,1.128,1,1,D,0.132,0.048,0.82
2015-10-01,EPL,Everton,CrystalPalace,18,13,0.423,0.525,1.362,0.905,1,1,D,0.447,0.118,0.435
2015-10-02,EPL,Wolves,Tottenham,9,6,0.08,0.819,1.213,0.986,2,2,D,0.508,0.08,0.411
2015-10-02,EPL,Burnley,Wolves,13,19,0.809,0.66,1.583,0.966,2,2,D,0.437,0.12,0.443
2015-10-03,EPL,Liverpool,Burnley,7,9,0.73,0.298,1.529,0.825,1,0,H,0.435,0.117,0.449
2015-10-05,EPL,Wolves,ManUnited,9,16,0.791,0.465,1.676,0.822,1,0,H,0.575,0.048,0.378
2015-10-05,EPL,ManCity,Newcastle,8,17,0.909,0.805,1.547,1.084,1,2,A,0.369,0.048,0.584
2015-10-06,EPL,ManUnited,Arsenal,16,6,0.241,0.372,1.367,0.771,3,0,H,0.603,0.048,0.35
2015-10-10,EPL,Liverpool,Chelsea,11,11,0.913,0.159,1.859,0.629,4,1,H,0.636,0.048,0.317
